Date,Home Team,Away Team,Period,Time Remaining,Strength,Game Winning Goal,Empty Net
2013-03-10,New Jersey Devils,Winnipeg Jets,1,09:48,Even,False,False
2013-03-10,New Jersey Devils,Winnipeg Jets,1,03:43,Even,False,False
2013-03-10,New Jersey Devils,Winnipeg Jets,2,02:41,Even,False,False
2013-03-10,Pittsburgh Penguins,New York Islanders,1,12:50,Even,False,False
2013-03-10,Pittsburgh Penguins,New York Islanders,1,06:14,Power Play,True,False
2013-03-10,Pittsburgh Penguins,New York Islanders,1,03:19,Power Play,False,False
2013-03-10,Pittsburgh Penguins,New York Islanders,2,11:53,Even,False,False
2013-03-10,Pittsburgh Penguins,New York Islanders,2,06:26,Even,False,False
2013-03-10,Pittsburgh Penguins,New York Islanders,2,06:10,Even,False,False
2013-03-10,Pittsburgh Penguins,New York Islanders,3,13:21,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,1,17:36,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,1,17:00,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,1,10:41,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,1,07:38,Power Play,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,2,14:24,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,2,12:09,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,2,09:32,Power Play,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,2,04:55,Short Handed,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,2,04:04,Power Play,True,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,2,02:48,Even,False,False
2013-03-10,Chicago Blackhawks,Edmonton Oilers,3,12:54,Power Play,False,False
2013-03-10,Philadelphia Flyers,Buffalo Sabres,1,15:29,Power Play,False,False
2013-03-10,Philadelphia Flyers,Buffalo Sabres,1,11:13,Short Handed,False,False
2013-03-10,Philadelphia Flyers,Buffalo Sabres,1,08:17,Even,False,False
2013-03-10,Philadelphia Flyers,Buffalo Sabres,2,19:43,Power Play,True,False
2013-03-10,Philadelphia Flyers,Buffalo Sabres,3,15:28,Short Handed,False,False
2013-03-11,Minnesota Wild,Vancouver Canucks,1,19:36,Even,False,False
2013-03-11,Minnesota Wild,Vancouver Canucks,1,01:29,Even,False,False
2013-03-11,Minnesota Wild,Vancouver Canucks,2,15:48,Power Play,True,False
2013-03-11,Minnesota Wild,Vancouver Canucks,2,12:09,Even,False,False
2013-03-11,Minnesota Wild,Vancouver Canucks,3,18:58,Even,False,False
2013-03-11,Minnesota Wild,Vancouver Canucks,3,13:31,Even,False,False
2013-03-11,Colorado Avalanche,San Jose Sharks,1,13:13,Power Play,False,False
2013-03-11,Colorado Avalanche,San Jose Sharks,2,13:02,Even,False,False
2013-03-11,Colorado Avalanche,San Jose Sharks,2,00:40,Even,False,False
2013-03-11,Colorado Avalanche,San Jose Sharks,3,03:25,Even,False,False
2013-03-11,Colorado Avalanche,San Jose Sharks,4,00:01,Even,True,False
2013-03-11,Anaheim Ducks,St. Louis Blues,1,13:51,Even,False,False
2013-03-11,Anaheim Ducks,St. Louis Blues,2,11:36,Short Handed,False,False
2013-03-11,Anaheim Ducks,St. Louis Blues,3,18:19,Power Play,False,False
2013-03-11,Anaheim Ducks,St. Louis Blues,3,16:49,Even,False,False
2013-03-11,Anaheim Ducks,St. Louis Blues,3,14:40,Power Play,True,False
2013-03-11,Anaheim Ducks,St. Louis Blues,3,00:40,Even,False,True
2013-03-11,Ottawa Senators,Boston Bruins,1,19:05,Even,False,False
2013-03-11,Ottawa Senators,Boston Bruins,1,12:42,Even,False,False
2013-03-11,Ottawa Senators,Boston Bruins,1,00:44,Even,False,False
2013-03-11,Ottawa Senators,Boston Bruins,2,11:07,Even,False,False
2013-03-12,Los Angeles Kings,Calgary Flames,1,14:21,Power Play,False,False
2013-03-12,Los Angeles Kings,Calgary Flames,1,10:20,Even,True,False
2013-03-12,Los Angeles Kings,Calgary Flames,3,05:22,Even,False,False
2013-03-12,Los Angeles Kings,Calgary Flames,3,00:27,Even,False,True
2013-03-12,Buffalo Sabres,New York Rangers,2,15:43,Short Handed,False,False
2013-03-12,Buffalo Sabres,New York Rangers,2,14:25,Even,False,False
2013-03-12,Buffalo Sabres,New York Rangers,2,07:20,Even,True,False
2013-03-12,Buffalo Sabres,New York Rangers,3,08:12,Even,False,False
2013-03-12,Washington Capitals,Carolina Hurricanes,1,16:05,Even,True,False
2013-03-12,Washington Capitals,Carolina Hurricanes,2,14:05,Even,False,False
2013-03-12,Washington Capitals,Carolina Hurricanes,2,01:34,Even,False,False
2013-03-12,Washington Capitals,Carolina Hurricanes,3,01:21,Short Handed,False,True
2013-03-12,Columbus Blue Jackets,Vancouver Canucks,2,16:56,Even,False,False
2013-03-12,Columbus Blue Jackets,Vancouver Canucks,2,03:49,Even,False,False
2013-03-12,Pittsburgh Penguins,Boston Bruins,1,15:15,Power Play,False,False
2013-03-12,Pittsburgh Penguins,Boston Bruins,1,06:30,Even,False,False
2013-03-12,Pittsburgh Penguins,Boston Bruins,3,06:18,Even,False,False
2013-03-12,Pittsburgh Penguins,Boston Bruins,3,05:27,Even,False,False
2013-03-12,Pittsburgh Penguins,Boston Bruins,3,02:03,Even,True,False
2013-03-12,Florida Panthers,Tampa Bay Lightning,1,18:24,Even,False,False
2013-03-12,Florida Panthers,Tampa Bay Lightning,1,02:12,Even,False,False
2013-03-12,Florida Panthers,Tampa Bay Lightning,2,19:47,Even,False,False
2013-03-12,Florida Panthers,Tampa Bay Lightning,2,08:36,Even,False,False
2013-03-12,Florida Panthers,Tampa Bay Lightning,3,14:30,Power Play,True,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,1,13:54,Power Play,False,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,2,19:22,Even,False,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,2,18:57,Even,False,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,2,09:17,Even,True,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,3,08:44,Even,False,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,3,07:07,Even,False,False
2013-03-13,Winnipeg Jets,Toronto Maple Leafs,3,06:46,Even,False,False
2013-03-13,St. Louis Blues,San Jose Sharks,1,06:18,Even,False,False
2013-03-13,St. Louis Blues,San Jose Sharks,2,09:21,Even,False,False
2013-03-13,St. Louis Blues,San Jose Sharks,2,08:19,Even,False,False
2013-03-13,St. Louis Blues,San Jose Sharks,2,00:07,Even,True,False
2013-03-13,St. Louis Blues,San Jose Sharks,3,06:28,Power Play,False,False
2013-03-13,St. Louis Blues,San Jose Sharks,3,01:16,Even,False,True
2013-03-13,Minnesota Wild,Anaheim Ducks,1,02:00,Power Play,False,False
2013-03-13,Minnesota Wild,Anaheim Ducks,3,16:54,Even,False,False
2013-03-13,Minnesota Wild,Anaheim Ducks,3,03:04,Even,True,False
2013-03-13,Dallas Stars,Nashville Predators,1,07:44,Even,True,False
2013-03-13,Dallas Stars,Nashville Predators,2,17:44,Power Play,False,False
2013-03-13,Dallas Stars,Nashville Predators,2,10:51,Even,False,False
2013-03-13,Dallas Stars,Nashville Predators,3,05:02,Power Play,False,False
2013-03-13,Colorado Avalanche,Edmonton Oilers,1,08:40,Even,True,False
2013-03-13,Colorado Avalanche,Edmonton Oilers,1,03:42,Even,False,False
2013-03-13,Colorado Avalanche,Edmonton Oilers,2,07:44,Even,False,False
2013-03-13,Colorado Avalanche,Edmonton Oilers,3,13:28,Power Play,False,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,1,10:35,Even,False,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,1,03:13,Even,False,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,2,16:33,Power Play,True,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,2,07:27,Even,False,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,2,02:23,Power Play,False,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,3,15:13,Power Play,False,False
2013-03-13,Phoenix Coyotes,Los Angeles Kings,3,09:05,Even,False,False
2013-03-13,Montréal Canadiens,Ottawa Senators,1,12:58,Even,False,False
2013-03-13,Montréal Canadiens,Ottawa Senators,1,09:34,Power Play,False,False
2013-03-13,Montréal Canadiens,Ottawa Senators,2,13:20,Power Play,False,False
2013-03-13,Montréal Canadiens,Ottawa Senators,2,02:49,Power Play,False,False
2013-03-13,Montréal Canadiens,Ottawa Senators,2,00:02,Power Play,False,False
2013-03-13,Montréal Canadiens,Ottawa Senators,3,18:10,Even,False,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,1,17:58,Even,False,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,1,10:15,Power Play,False,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,1,09:39,Even,False,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,1,02:42,Short Handed,True,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,2,13:29,Even,False,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,3,18:44,Power Play,False,False
2013-03-13,New Jersey Devils,Philadelphia Flyers,3,03:52,Even,False,False
2013-03-14,Calgary Flames,Detroit Red Wings,1,16:40,Even,False,False
2013-03-14,Calgary Flames,Detroit Red Wings,1,14:05,Power Play,False,False
2013-03-14,Calgary Flames,Detroit Red Wings,1,10:08,Even,False,False
2013-03-14,Calgary Flames,Detroit Red Wings,2,03:21,Power Play,False,False
2013-03-14,Calgary Flames,Detroit Red Wings,3,14:23,Even,True,False
2013-03-14,Calgary Flames,Detroit Red Wings,3,10:48,Even,False,False
2013-03-14,Calgary Flames,Detroit Red Wings,3,10:00,Even,False,False
2013-03-14,Boston Bruins,Florida Panthers,1,16:05,Even,False,False
2013-03-14,Boston Bruins,Florida Panthers,1,05:04,Even,True,False
2013-03-14,Boston Bruins,Florida Panthers,2,16:50,Short Handed,False,False
2013-03-14,Boston Bruins,Florida Panthers,3,07:17,Even,False,False
2013-03-14,Boston Bruins,Florida Panthers,3,00:58,Even,False,True
2013-03-14,Toronto Maple Leafs,Pittsburgh Penguins,2,09:59,Even,False,False
2013-03-14,Toronto Maple Leafs,Pittsburgh Penguins,3,07:18,Even,False,False
2013-03-14,Toronto Maple Leafs,Pittsburgh Penguins,3,02:10,Even,True,False
2013-03-14,Toronto Maple Leafs,Pittsburgh Penguins,3,00:10,Short Handed,False,True
2013-03-14,Carolina Hurricanes,Washington Capitals,1,18:46,Even,False,False
2013-03-14,Carolina Hurricanes,Washington Capitals,1,11:43,Even,False,False
2013-03-14,Carolina Hurricanes,Washington Capitals,2,14:04,Even,False,False
2013-03-14,Carolina Hurricanes,Washington Capitals,3,18:59,Power Play,False,False
2013-03-14,Carolina Hurricanes,Washington Capitals,3,02:16,Even,True,False
2013-03-14,Columbus Blue Jackets,Chicago Blackhawks,2,03:15,Even,False,False
2013-03-14,Columbus Blue Jackets,Chicago Blackhawks,2,02:23,Power Play,False,False
2013-03-14,Tampa Bay Lightning,New York Islanders,2,09:38,Power Play,True,False
2013-03-14,Tampa Bay Lightning,New York Islanders,3,00:40,Even,False,True
2013-03-15,Winnipeg Jets,New York Rangers,1,18:02,Power Play,False,False
2013-03-15,Winnipeg Jets,New York Rangers,2,18:49,Even,False,False
2013-03-15,Winnipeg Jets,New York Rangers,2,05:08,Even,True,False
2013-03-15,Winnipeg Jets,New York Rangers,3,00:39,Even,False,True
2013-03-15,St. Louis Blues,Phoenix Coyotes,2,14:06,Even,True,False
2013-03-15,St. Louis Blues,Phoenix Coyotes,3,15:55,Even,False,False
2013-03-15,St. Louis Blues,Phoenix Coyotes,3,05:29,Even,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,1,16:56,Even,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,1,00:26,Power Play,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,2,11:59,Even,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,2,10:17,Even,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,2,09:54,Even,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,2,08:48,Even,True,False
2013-03-15,Minnesota Wild,Colorado Avalanche,3,13:17,Even,False,False
2013-03-15,Minnesota Wild,Colorado Avalanche,3,00:34,Even,False,True
2013-03-15,Dallas Stars,Anaheim Ducks,1,07:25,Even,False,False
2013-03-15,Dallas Stars,Anaheim Ducks,2,12:32,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,1,18:35,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,1,16:07,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,1,14:40,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,1,01:53,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,2,14:28,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,2,13:59,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,2,06:12,Even,True,False
2013-03-15,Vancouver Canucks,Nashville Predators,3,13:22,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,3,04:19,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,3,02:34,Even,False,False
2013-03-15,Vancouver Canucks,Nashville Predators,3,01:37,Even,False,True
2013-03-15,San Jose Sharks,Los Angeles Kings,1,08:51,Even,False,False
2013-03-15,San Jose Sharks,Los Angeles Kings,2,12:53,Power Play,False,False
2013-03-15,San Jose Sharks,Los Angeles Kings,2,11:26,Power Play,False,False
2013-03-15,San Jose Sharks,Los Angeles Kings,2,10:12,Power Play,False,False
2013-03-15,San Jose Sharks,Los Angeles Kings,3,19:33,Even,True,False
2013-03-15,San Jose Sharks,Los Angeles Kings,3,07:12,Even,False,False
2013-03-15,San Jose Sharks,Los Angeles Kings,3,03:20,Even,False,False
2013-03-15,Philadelphia Flyers,New Jersey Devils,1,04:39,Even,False,False
2013-03-15,Philadelphia Flyers,New Jersey Devils,2,13:51,Even,False,False
2013-03-16,Calgary Flames,Nashville Predators,1,13:40,Even,False,False
2013-03-16,Calgary Flames,Nashville Predators,1,12:00,Even,False,False
2013-03-16,Calgary Flames,Nashville Predators,2,16:22,Power Play,False,False
2013-03-16,Calgary Flames,Nashville Predators,2,14:46,Power Play,False,False
2013-03-16,Calgary Flames,Nashville Predators,3,18:46,Even,True,False
2013-03-16,Calgary Flames,Nashville Predators,3,16:45,Even,False,False
2013-03-16,Calgary Flames,Nashville Predators,3,14:28,Even,False,False
2013-03-16,Calgary Flames,Nashville Predators,3,02:19,Even,False,False
2013-03-16,Calgary Flames,Nashville Predators,3,00:20,Even,False,True
2013-03-16,Edmonton Oilers,Detroit Red Wings,1,16:26,Even,False,False
2013-03-16,Edmonton Oilers,Detroit Red Wings,2,03:42,Even,False,False
2013-03-16,Edmonton Oilers,Detroit Red Wings,3,15:33,Even,False,False
2013-03-16,Edmonton Oilers,Detroit Red Wings,3,05:53,Power Play,False,False
2013-03-16,Edmonton Oilers,Detroit Red Wings,4,01:21,Even,True,False
2013-03-16,Boston Bruins,Washington Capitals,1,05:48,Even,False,False
2013-03-16,Boston Bruins,Washington Capitals,1,02:45,Even,True,False
2013-03-16,Boston Bruins,Washington Capitals,2,18:36,Even,False,False
2013-03-16,Boston Bruins,Washington Capitals,2,11:58,Even,False,False
2013-03-16,Boston Bruins,Washington Capitals,3,17:19,Power Play,False,False
2013-03-16,Pittsburgh Penguins,New York Rangers,1,18:30,Even,True,False
2013-03-16,Pittsburgh Penguins,New York Rangers,3,13:26,Power Play,False,False
2013-03-16,Pittsburgh Penguins,New York Rangers,3,12:43,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,1,11:08,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,1,04:44,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,2,15:57,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,2,09:46,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,2,01:03,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,3,07:54,Even,False,False
2013-03-16,Buffalo Sabres,Ottawa Senators,4,01:06,Power Play,True,False
2013-03-16,Colorado Avalanche,Minnesota Wild,1,15:44,Power Play,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,1,14:00,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,1,10:56,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,1,05:49,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,1,02:42,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,2,17:15,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,2,09:37,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,2,07:58,Even,True,False
2013-03-16,Colorado Avalanche,Minnesota Wild,3,09:38,Even,False,False
2013-03-16,Colorado Avalanche,Minnesota Wild,3,01:53,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,1,18:28,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,2,14:31,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,2,09:24,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,2,07:57,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,2,04:31,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,2,01:25,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,2,01:00,Even,False,False
2013-03-16,Toronto Maple Leafs,Winnipeg Jets,3,14:10,Even,False,False
2013-03-16,New Jersey Devils,Montréal Canadiens,1,11:52,Even,False,False
2013-03-16,New Jersey Devils,Montréal Canadiens,2,16:06,Power Play,False,False
2013-03-16,New Jersey Devils,Montréal Canadiens,3,13:11,Even,True,False
2013-03-16,Tampa Bay Lightning,Carolina Hurricanes,1,09:06,Even,False,False
2013-03-16,Tampa Bay Lightning,Carolina Hurricanes,2,13:25,Even,True,False
2013-03-16,Tampa Bay Lightning,Carolina Hurricanes,2,07:05,Even,False,False
2013-03-16,Tampa Bay Lightning,Carolina Hurricanes,3,16:06,Even,False,False
2013-03-16,Tampa Bay Lightning,Carolina Hurricanes,3,13:39,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,1,04:34,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,1,02:01,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,2,19:27,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,3,14:51,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,3,14:17,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,3,13:08,Even,False,False
2013-03-16,Florida Panthers,New York Islanders,3,07:05,Even,True,False
2013-03-17,St. Louis Blues,Anaheim Ducks,1,00:20,Even,False,False
2013-03-17,St. Louis Blues,Anaheim Ducks,2,07:08,Power Play,False,False
2013-03-17,St. Louis Blues,Anaheim Ducks,4,04:15,Even,True,False
2013-03-17,Dallas Stars,Chicago Blackhawks,1,10:55,Even,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,1,09:20,Even,True,False
2013-03-17,Dallas Stars,Chicago Blackhawks,1,02:06,Even,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,2,11:59,Even,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,2,07:42,Even,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,2,00:51,Power Play,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,3,17:54,Even,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,3,13:30,Power Play,False,False
2013-03-17,Dallas Stars,Chicago Blackhawks,3,10:01,Power Play,False,False
2013-03-17,Los Angeles Kings,San Jose Sharks,1,17:33,Even,False,False
2013-03-17,Los Angeles Kings,San Jose Sharks,1,07:41,Even,False,False
2013-03-17,Los Angeles Kings,San Jose Sharks,2,19:25,Even,False,False
2013-03-17,Los Angeles Kings,San Jose Sharks,2,08:45,Even,True,False
2013-03-17,Los Angeles Kings,San Jose Sharks,2,06:15,Even,False,False
2013-03-17,Los Angeles Kings,San Jose Sharks,2,01:04,Even,False,False
2013-03-17,Los Angeles Kings,San Jose Sharks,3,00:50,Power Play,False,False
2013-03-17,Pittsburgh Penguins,Boston Bruins,1,07:54,Even,False,False
2013-03-17,Pittsburgh Penguins,Boston Bruins,1,03:22,Even,False,False
2013-03-17,Pittsburgh Penguins,Boston Bruins,1,00:32,Even,True,False
2013-03-17,Ottawa Senators,Winnipeg Jets,1,16:16,Even,False,False
2013-03-17,Ottawa Senators,Winnipeg Jets,1,01:21,Power Play,True,False
2013-03-17,Ottawa Senators,Winnipeg Jets,3,16:34,Even,False,False
2013-03-17,Ottawa Senators,Winnipeg Jets,3,08:30,Power Play,False,False
2013-03-17,Ottawa Senators,Winnipeg Jets,3,07:15,Even,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,1,19:41,Even,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,2,19:48,Even,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,2,14:54,Power Play,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,2,10:15,Even,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,2,09:32,Even,True,False
2013-03-17,Washington Capitals,Buffalo Sabres,2,06:33,Even,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,3,14:30,Power Play,False,False
2013-03-17,Washington Capitals,Buffalo Sabres,3,04:55,Even,False,False
2013-03-18,Edmonton Oilers,Nashville Predators,2,11:49,Power Play,False,False
2013-03-18,Edmonton Oilers,Nashville Predators,2,03:23,Power Play,False,False
2013-03-18,Edmonton Oilers,Nashville Predators,3,09:07,Short Handed,False,False
2013-03-18,Edmonton Oilers,Nashville Predators,3,04:12,Even,True,False
2013-03-18,Edmonton Oilers,Nashville Predators,3,00:10,Even,False,False
2013-03-18,New York Rangers,Carolina Hurricanes,1,00:51,Even,False,False
2013-03-18,New York Rangers,Carolina Hurricanes,2,08:54,Even,False,False
2013-03-18,Tampa Bay Lightning,Philadelphia Flyers,1,13:22,Even,False,False
2013-03-18,Tampa Bay Lightning,Philadelphia Flyers,1,06:05,Even,False,False
2013-03-18,Tampa Bay Lightning,Philadelphia Flyers,1,02:57,Even,False,False
2013-03-18,Tampa Bay Lightning,Philadelphia Flyers,2,04:39,Even,False,False
2013-03-18,Tampa Bay Lightning,Philadelphia Flyers,3,10:35,Even,True,False
2013-03-18,Tampa Bay Lightning,Philadelphia Flyers,3,00:03,Even,False,True
2013-03-19,Dallas Stars,Calgary Flames,1,06:53,Even,False,False
2013-03-19,Dallas Stars,Calgary Flames,1,04:11,Even,False,False
2013-03-19,Dallas Stars,Calgary Flames,1,01:49,Even,False,False
2013-03-19,Dallas Stars,Calgary Flames,2,08:30,Power Play,False,False
2013-03-19,Dallas Stars,Calgary Flames,2,05:25,Power Play,False,False
2013-03-19,Dallas Stars,Calgary Flames,3,07:54,Even,True,False
2013-03-19,Dallas Stars,Calgary Flames,3,04:46,Even,False,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,1,16:13,Even,False,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,1,15:16,Even,False,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,1,00:34,Short Handed,False,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,2,12:11,Even,True,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,2,05:20,Even,False,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,2,01:26,Even,False,False
2013-03-19,Colorado Avalanche,Chicago Blackhawks,3,03:30,Even,False,False
2013-03-19,Vancouver Canucks,Minnesota Wild,2,09:42,Power Play,False,False
2013-03-19,Vancouver Canucks,Minnesota Wild,2,04:54,Power Play,False,False
2013-03-19,Vancouver Canucks,Minnesota Wild,3,16:40,Even,True,False
2013-03-19,Vancouver Canucks,Minnesota Wild,3,10:43,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,1,05:54,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,1,00:58,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,2,08:51,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,2,08:17,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,2,06:05,Short Handed,True,False
2013-03-19,Anaheim Ducks,San Jose Sharks,2,00:29,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,3,13:12,Even,False,False
2013-03-19,Anaheim Ducks,San Jose Sharks,3,00:46,Even,False,True
2013-03-19,Los Angeles Kings,Phoenix Coyotes,1,13:59,Power Play,True,False
2013-03-19,Los Angeles Kings,Phoenix Coyotes,2,11:21,Power Play,False,False
2013-03-19,Los Angeles Kings,Phoenix Coyotes,3,13:38,Even,False,False
2013-03-19,Los Angeles Kings,Phoenix Coyotes,3,12:27,Even,False,False
2013-03-19,New Jersey Devils,New York Rangers,1,08:11,Short Handed,False,False
2013-03-19,New Jersey Devils,New York Rangers,1,04:45,Power Play,False,False
2013-03-19,New Jersey Devils,New York Rangers,1,03:10,Even,False,False
2013-03-19,New Jersey Devils,New York Rangers,1,02:47,Even,False,False
2013-03-19,New Jersey Devils,New York Rangers,2,12:35,Even,True,False
2013-03-19,New York Islanders,Ottawa Senators,1,13:37,Even,False,False
2013-03-19,New York Islanders,Ottawa Senators,1,02:07,Even,False,False
2013-03-19,New York Islanders,Ottawa Senators,2,19:46,Even,False,False
2013-03-19,New York Islanders,Ottawa Senators,2,08:14,Power Play,False,False
2013-03-19,New York Islanders,Ottawa Senators,3,18:53,Even,False,False
2013-03-19,New York Islanders,Ottawa Senators,3,17:45,Even,False,False
2013-03-19,New York Islanders,Ottawa Senators,3,01:00,Even,True,False
2013-03-19,New York Islanders,Ottawa Senators,3,00:09,Even,False,True
2013-03-19,Carolina Hurricanes,Florida Panthers,3,12:21,Even,False,False
2013-03-19,Carolina Hurricanes,Florida Panthers,3,07:13,Power Play,True,False
2013-03-19,Carolina Hurricanes,Florida Panthers,3,06:09,Power Play,False,False
2013-03-19,Carolina Hurricanes,Florida Panthers,3,02:33,Power Play,False,False
2013-03-19,Carolina Hurricanes,Florida Panthers,3,00:53,Even,False,True
2013-03-19,Columbus Blue Jackets,Nashville Predators,2,15:52,Even,False,False
2013-03-19,Columbus Blue Jackets,Nashville Predators,2,10:21,Even,False,False
2013-03-19,Columbus Blue Jackets,Nashville Predators,2,05:15,Even,False,False
2013-03-19,Columbus Blue Jackets,Nashville Predators,3,10:00,Power Play,False,False
2013-03-19,Columbus Blue Jackets,Nashville Predators,3,07:19,Even,True,False
2013-03-19,Columbus Blue Jackets,Nashville Predators,3,02:01,Even,False,False
2013-03-19,Columbus Blue Jackets,Nashville Predators,3,01:14,Even,False,False
2013-03-19,Montréal Canadiens,Buffalo Sabres,1,12:13,Even,False,False
2013-03-19,Montréal Canadiens,Buffalo Sabres,1,01:01,Even,False,False
2013-03-19,Montréal Canadiens,Buffalo Sabres,3,12:56,Even,False,False
2013-03-19,Montréal Canadiens,Buffalo Sabres,3,03:51,Even,False,False
2013-03-19,Montréal Canadiens,Buffalo Sabres,4,02:44,Power Play,True,False
2013-03-19,Pittsburgh Penguins,Washington Capitals,2,11:46,Power Play,False,False
2013-03-19,Pittsburgh Penguins,Washington Capitals,2,08:53,Power Play,False,False
2013-03-19,Pittsburgh Penguins,Washington Capitals,3,08:02,Even,True,False
2013-03-20,Winnipeg Jets,Boston Bruins,2,19:52,Even,False,False
2013-03-20,Winnipeg Jets,Boston Bruins,3,08:16,Power Play,False,False
